title,content,user_id,event_date,status,city_state,venue,map_url,tickets_url,featured_image_url
Fat Daddy&#039;s - Basket Case,"Opening up for Back in Black - Texas' best AC/DC tribute and the boys in Basket Case needed some help as their regular guitarist was unavailable, so....
In true ""Marcus Benedict"" fashion, and knowing these guys for quite some time I said I would gladly help out!
Basket Case is the ""other"" Green Day tribute in the DFW area, we've crossed paths many times and have shared stages with each other, this will be fun and not contentious in any way - I'm about the music if you know me!
Come see us for a very high energy night of rock!",1,2021-06-04 21:00:49,publish,"Mansfield, TX",Fat Daddy's,"https://www.google.com/maps/place/Fat+Daddy's+Sports+%26+Spirits+Cafe/@32.591192,-97.156891,17z/data=!3m1!4b1!4m5!3m4!1s0x864e6168565c66f3:0xb184bd1bbed85c01!8m2!3d32.5913206!4d-97.1546947",,2019/01/FatDaddys.jpg
Stonebridge Ranch CC - Solo Acoustic,"Stonebridge is part of ClubCorp which has multiple courses worldwide.
Come check it out at Stonebridge Ranch in one of the fastest growing cities in America, see what it's about if you're interested in joining!
Oh, and there will be music 6-9pm by me, requests welcomed, heckling expected!! Likely this will be outdoor on the patio",1,2021-05-28 08:17:44,publish,"McKinney, TX",Stonebridge The Ranch CC,"https://www.google.com/maps/place/Stonebridge+Ranch+Country+Club+-+The+Ranch+(Hills+Course)/@33.1875503,-96.6947507,17z/data=!3m1!4b1!4m5!3m4!1s0x864c14390e1dbdef:0x5443aad7b34fed64!8m2!3d33.1875503!4d-96.6925567",,2021/02/Screen-Shot-2021-02-10-at-2.14.53-PM.png
T&#039;s Bar and Grill - Sunset Strip,"Sunset Strip will be rocking with you and spreading some 80's themed love at T's in Lewisville!!!
Dust off the jean jackets, rat up that hair! Come ready to party with a heavy dose of fun 80's rock, a little heavier, right up your alley.
We're done with this ""sheltering"" thing, let's rock!!!",1,2021-05-22 21:00:08,publish,"Lewisville, TX",T's Bar and Grill,"https://www.google.com/maps/place/T's+Bar+and+Grill/@33.0249545,-96.9967136,17z/data=!3m1!4b1!4m5!3m4!1s0x864c2e65ac6c89ef:0x2fb7cf3748080dd7!8m2!3d33.0249545!4d-96.9945249?authuser=1",,2020/06/Sunset-Strip.jpg
The Revel Patio Grill - Sunset Strip,We're bringing the roaring 80's to Frisco Friday the 21st - get ready to rock hard with us!,1,2021-05-21 20:00:44,publish,"Frisco, TX",The Revel,"https://www.google.com/maps/place/The+Revel/@33.1552065,-96.8066043,17z/data=!4m12!1m6!3m5!1s0x864c3c25a2d53125:0xd1867e19c548a1cf!2sThe+Revel!8m2!3d33.1552065!4d-96.8044103!3m4!1s0x864c3c25a2d53125:0xd1867e19c548a1cf!8m2!3d33.1552065!4d-96.8044103",,#N/A
Chill - Sunset Strip,"We're doing again - bringing the roaring 80's to Chill in Lewisville, come on you Sunset Strippers - let's show them some love!!!",1,2021-05-15 20:00:00,publish,"Lewisville, TX",Chill,"https://www.google.com/maps/place/Chill+Bar+%26+Grill+Lewisville/@33.0016493,-96.9670275,17z/data=!3m1!4b1!4m5!3m4!1s0x864c2fc1e428e249:0xb438fcc707f3419!8m2!3d33.0016448!4d-96.9648388",,2021/01/Sunset-Strip-Red.jpg
Oakmont Country Club - Solo Acoustic,"Live Music Friday Night Out at Oakmont, enjoy some background music early on, then it gets a little crazier later in the night - great times, great people!
Awesome food (steak night), service, and fun people - come join us!",1,2021-05-14 18:00:18,publish,"Corinth, TX",Oakmont Country Club,"https://www.google.com/maps/place/Oakmont+Country+Club/@33.1512057,-97.090905,17z/data=!3m1!4b1!4m5!3m4!1s0x864c334dbd2dd387:0x85ae78bb3b829717!8m2!3d33.1512057!4d-97.0887163",,2016/11/OakmontCountyClub-Corinth-TX-new-color-logo.png
The Maverick - Sunset Strip,"Sunset Strip will be back rocking in Carrollton and spreading some 80's themed love for a birthday party, starting the weekend early!!
Loving every minute of this!
Lots of fun 80's rock, a little heavier, right up my alley.
Come rock out hard with us!!",1,2021-05-13 20:00:58,publish,"Carrollton, TX",The Maverick,"https://www.google.com/maps/place/The+Maverick/@33.0238889,-96.9383051,17z/data=!3m1!4b1!4m5!3m4!1s0x864c2f9dcc64c7af:0x907901698834ce00!8m2!3d33.0238889!4d-96.9361111",,2020/06/Sunset-Strip.jpg
La Bare - Sunset Strip,"The roaring 80s, apparently bringing some rock to the lovely ladies on 5/5 for a special event!
There will only be Sunset Strippers however, no actual strippers (sorry).",1,2021-05-05 20:00:22,publish,"Dallas, TX",La Bare,"https://www.google.com/maps/place/La+Bare/@32.866055,-96.907769,17z/data=!3m1!4b1!4m5!3m4!1s0x864e9d47587317b7:0xc68786141260c677!8m2!3d32.866055!4d-96.905575",,2021/01/Sunset-Strip-Red.jpg
Old Texas Brewing Company - Sunset Strip,"Sunset Strip will be back rocking in Burleson and spreading well known hard rock from the 80s for you Sunset Strippers out there.
Join us for a fun night of great rock!!",1,2021-05-01 20:30:01,publish,"Burleson, TX",Old Texas Brewing Company,"https://www.google.com/maps/place/Old+Texas+Brewing+Co./@32.5422617,-97.3237841,17z/data=!4m12!1m6!3m5!1s0x864e69a5ae7080cb:0x134715ad72bfcf29!2sOld+Texas+Brewing+Co.!8m2!3d32.5422617!4d-97.3215901!3m4!1s0x864e69a5ae7080cb:0x134715ad72bfcf29!8m2!3d32.5422617!4d-97.3215901",,2020/06/Sunset-Strip.jpg
Oscars Bar and Grill - Sunset Strip,"Sunset Strip will be bringing the roaring 80's to Burleson - we're back at Oscar's!
Great outdoor venue (weather permitting of course) with an awesome staff, get out and rock with us!!",1,2021-04-30 20:00:33,publish,"Burleson, TX",Oscars Bar & Grill,"https://www.google.com/maps/place/Oscars/@32.516476,-97.3496154,17z/data=!3m1!4b1!4m5!3m4!1s0x864e690ed04297bd:0xfd6453d1b12cc9af!8m2!3d32.516476!4d-97.3474214?authuser=1",,2020/06/Sunset-Strip.jpg
Traders Village - Sunset Strip,"A rare day gig for us, we get to see you better in the daylight - Bring the family as it's a fun place to hang out, check out tradersvillage.com
What better way to spend quality time with the fam and some roaring 80s rock?!?!",1,2021-04-24 13:00:28,publish,"Grand Prairie, TX",Traders Village,"https://www.google.com/maps/place/Traders+Village+Grand+Prairie/@32.6953405,-97.0533967,17z/data=!3m1!4b1!4m5!3m4!1s0x864e88879065ee03:0x55a1d58553eb12e4!8m2!3d32.6953405!4d-97.0512027",,2021/01/Sunset-Strip-Orange.jpg
Stonebridge Ranch CC - Solo Acoustic,"Stonebridge is part of ClubCorp which has multiple courses worldwide.
Come check it out at Stonebridge Ranch in one of the fastest growing cities in America, see what it's about if you're interested in joining!
Oh, and there will be music 6-9pm by me, requests welcomed, heckling expected!! Likely this will be outdoor on the patio",1,2021-04-23 18:00:23,publish,"McKinney, TX",Stonebridge The Ranch CC,"https://www.google.com/maps/place/Stonebridge+Ranch+Country+Club+-+The+Ranch+(Hills+Course)/@33.1875503,-96.6947507,17z/data=!3m1!4b1!4m5!3m4!1s0x864c14390e1dbdef:0x5443aad7b34fed64!8m2!3d33.1875503!4d-96.6925567",,2021/02/Screen-Shot-2021-02-10-at-2.14.53-PM.png
Chill - Sunset Strip,"The first time was so much fun, we're doing again - bringing the roaring 80's to Chill in Lewisville, come on you Sunset Strippers - let's show them some love!!!",1,2021-04-17 20:00:21,publish,"Lewisville, TX",Chill,"https://www.google.com/maps/place/Chill+Bar+%26+Grill+Lewisville/@33.0016493,-96.9670275,17z/data=!3m1!4b1!4m5!3m4!1s0x864c2fc1e428e249:0xb438fcc707f3419!8m2!3d33.0016448!4d-96.9648388",,2021/01/Sunset-Strip-Red.jpg
Z Grill and Tap - Sunset Strip,"All right you Sunset Strippers... we're bringing the roaring 80s to Flower Mound, Z Grill and Tap, come rock hard with us!!!",1,2021-04-10 20:00:54,publish,"Flower Mound, TX",Z Grill and Tap,"https://www.google.com/maps/place/Z+Grill+%26+Tap/@33.034517,-97.0672121,17z/data=!3m1!4b1!4m5!3m4!1s0x864c2da8fe4ba2fb:0xce15b4ab3d1bec18!8m2!3d33.0345125!4d-97.0650234?authuser=1",,2020/06/Sunset-Strip.jpg
Oakmont Country Club - Solo Acoustic,"Live Music Friday Night Out at Oakmont, enjoy some background music early on, then it gets a little crazier later in the night - great times, great people!
Awesome food (steak night), service, and fun people - come join us!",1,2021-04-09 19:00:22,publish,"Corinth, TX",Oakmont Country Club,"https://www.google.com/maps/place/Oakmont+Country+Club/@33.1512057,-97.090905,17z/data=!3m1!4b1!4m5!3m4!1s0x864c334dbd2dd387:0x85ae78bb3b829717!8m2!3d33.1512057!4d-97.0887163",,2016/11/OakmontCountyClub-Corinth-TX-new-color-logo.png
Green Gator Frisco - Sunset Strip,Doing it again - bringing the roaring 80's to the Green Gator in Frisco. So it's very likely we'll make some more new friends - get out and rock with us!,1,2021-04-03 20:00:11,publish,"Frisco, TX",Green Gator Frisco,"https://www.google.com/maps/place/The+Green+Gator+Frisco/@33.152923,-96.840752,17z/data=!4m5!3m4!1s0x864c3bf908635cf3:0x86e688eda6642ee0!8m2!3d33.152923!4d-96.838558",,2021/01/Sunset-Strip-Green.jpg
Lion &#038; Crown - Sunset Strip,"New place for us to bring the roaring 80's to in Allen, all right you Sunset Strippers, let's show them love and ROCK!",1,2021-04-02 20:30:07,publish,"Allen, TX",Lion & Crown,"https://www.google.com/maps/place/The+Lion+%26+Crown/@33.0885087,-96.6861985,17z/data=!4m12!1m6!3m5!1s0x864c175d7467da87:0x6e72b88345aff2bb!2sThe+Lion+%26+Crown!8m2!3d33.0885087!4d-96.6840045!3m4!1s0x864c175d7467da87:0x6e72b88345aff2bb!8m2!3d33.0885087!4d-96.6840045",,2021/01/Sunset-Strip-Cyan.jpg
Rusty Anchor - Sunset Strip,"Hey you Sunset Strippers! They really, really wanted us back in Lewisville and we said, ""hell-to-the-capitulating-yes!"" My first show with these guys was here, so we're back bringing more roaring 80s, let's give them some love! You might hear me sing a bunch more at this one, TBD...
Free admission, Cuban fare on the menu - explore it",1,2021-03-27 20:00:54,publish,"Lewisville, TX",Rusty Anchor,"https://www.google.com/maps/place/Rusty+Anchor+Bar+%26+Grill/@33.0720436,-97.0347321,17z/data=!3m1!4b1!4m5!3m4!1s0x864c3351bb4ca759:0x5270e2eee34c7901!8m2!3d33.0720436!4d-97.0325381",,2020/06/Sunset-Strip.jpg
Stonebridge Ranch CC - Solo Acoustic,"Stonebridge is part of ClubCorp which has multiple courses worldwide.
Come check it out at Stonebridge Ranch in one of the fastest growing cities in America, see what it's about if you're interested in joining!
Oh, and there will be music 6-9pm by me, requests welcomed, heckling expected!!",1,2021-03-26 18:00:52,publish,"McKinney, TX",Stonebridge The Ranch CC,"https://www.google.com/maps/place/Stonebridge+Ranch+Country+Club+-+The+Ranch+(Hills+Course)/@33.1875503,-96.6947507,17z/data=!3m1!4b1!4m5!3m4!1s0x864c14390e1dbdef:0x5443aad7b34fed64!8m2!3d33.1875503!4d-96.6925567",,2021/02/Screen-Shot-2021-02-10-at-2.14.53-PM.png
Oakmont Country Club - Solo Acoustic,"Live Music Friday Night Out at Oakmont, enjoy some background music early on, then it gets a little crazier later in the night - great times, great people!
Awesome food (steak night), service, and fun people - come join us!",1,2021-03-12 18:00:40,publish,"Corinth, TX",Oakmont Country Club,"https://www.google.com/maps/place/Oakmont+Country+Club/@33.1512057,-97.090905,17z/data=!3m1!4b1!4m5!3m4!1s0x864c334dbd2dd387:0x85ae78bb3b829717!8m2!3d33.1512057!4d-97.0887163",,2016/11/OakmontCountyClub-Corinth-TX-new-color-logo.png
Diamond Jim&#039;s - Sunset Strip,"Sunset Strip will be rocking with you and spreading some 80's themed love for our first time at Diamond Jim's in Arlington!!!
Dust off the jean jackets, rat up that hair! Come ready to party with a heavy dose of fun 80's rock, a little heavier, right up your alley.
We're done with this ""sheltering"" thing, let's rock!!!",1,2021-02-27 21:00:41,publish,"Arlington, TX",Diamond Jim's,"https://www.google.com/maps/place/Diamond+Jim's/@32.7406265,-97.0486197,17z/data=!3m1!4b1!4m5!3m4!1s0x864e865470bb09d7:0xd4c44209adfe3f46!8m2!3d32.740622!4d-97.046431",,2021/01/Sunset-Strip-Blue.jpg
Stonebridge Ranch CC - Solo Acoustic,"Stonebridge is part of ClubCorp which has multiple courses worldwide.
Come check it out at Stonebridge Ranch in one of the fastest growing cities in America, see what it's about if you're interested in joining!
Oh, and there will be music 6-9pm by me, requests welcomed, heckling expected!!",1,2021-02-26 18:00:18,publish,"McKinney, TX",Stonebridge The Ranch CC,"https://www.google.com/maps/place/Stonebridge+Ranch+Country+Club+-+The+Ranch+(Hills+Course)/@33.1875503,-96.6947507,17z/data=!3m1!4b1!4m5!3m4!1s0x864c14390e1dbdef:0x5443aad7b34fed64!8m2!3d33.1875503!4d-96.6925567",,2021/02/Screen-Shot-2021-02-10-at-2.14.53-PM.png
Green Gator Frisco - Sunset Strip,First time bringing the roaring 80's to the Green Gator in Frisco. So it's very likely we'll make some new friends - get out and rock with us!,1,2021-02-20 21:00:36,publish,"Frisco, TX",Green Gator Frisco,"https://www.google.com/maps/place/The+Green+Gator+Frisco/@33.152923,-96.840752,17z/data=!4m5!3m4!1s0x864c3bf908635cf3:0x86e688eda6642ee0!8m2!3d33.152923!4d-96.838558",,2021/01/Sunset-Strip-Green.jpg
Chill - Sunset Strip,"First time bringing the roaring 80's to Chill in Lewisville, come on you Sunset Strippers - let's show them some love!!!",1,2021-02-19 21:00:47,publish,"Lewisville, TX",Chill,"https://www.google.com/maps/place/Chill+Bar+%26+Grill+Lewisville/@33.0016493,-96.9670275,17z/data=!3m1!4b1!4m5!3m4!1s0x864c2fc1e428e249:0xb438fcc707f3419!8m2!3d33.0016448!4d-96.9648388",,2021/01/Sunset-Strip-Red.jpg
T&#039;s Bar and Grill - Sunset Strip,"Sunset Strip will be rocking with you and spreading some 80's themed love at T's in Lewisville!!!
Dust off the jean jackets, rat up that hair! Come ready to party with a heavy dose of fun 80's rock, a little heavier, right up your alley.
We're done with this ""sheltering"" thing, let's rock!!!",1,2021-02-13 21:00:22,publish,"Lewisville, TX",T's Bar and Grill,"https://www.google.com/maps/place/T's+Bar+and+Grill/@33.0249545,-96.9967136,17z/data=!3m1!4b1!4m5!3m4!1s0x864c2e65ac6c89ef:0x2fb7cf3748080dd7!8m2!3d33.0249545!4d-96.9945249?authuser=1",,2020/06/Sunset-Strip.jpg
Oakmont Country Club - Solo Acoustic,"Live Music Friday Night Out at Oakmont, enjoy some background music early on, then it gets a little crazier later in the night - great times, great people!
Awesome food (steak night), service, and fun people - come join us!",1,2021-02-12 18:00:23,publish,"Corinth, TX",Oakmont Country Club,"https://www.google.com/maps/place/Oakmont+Country+Club/@33.1512057,-97.090905,17z/data=!3m1!4b1!4m5!3m4!1s0x864c334dbd2dd387:0x85ae78bb3b829717!8m2!3d33.1512057!4d-97.0887163",,2016/11/OakmontCountyClub-Corinth-TX-new-color-logo.png
Hang Time Sports Grill and Bar - Sunset Strip,"We're back at Hang Time to rock out some roaring 80s for y'all, come rock hard with us!!
It's a no apologies tour....",1,2021-01-30 21:00:10,publish,"Rowlett, TX",Hang Time Grill and Bar,"https://www.google.com/maps/place/Hang+Time+Sports+Grill+%26+Bar/@32.9207115,-96.5088773,17z/data=!3m1!4b1!4m5!3m4!1s0x864c0211d9ed55e1:0x22d3c5ab21218ded!8m2!3d32.9207115!4d-96.5066833",,2020/06/Sunset-Strip.jpg
Z Grill and Tap - Sunset Strip,"All right you Sunset Strippers... we're bringing the roaring 80s to Flower Mound, Z Grill and Tap, come rock hard with us!!!",1,2021-01-29 21:00:33,publish,"Flower Mound, TX",Z Grill and Tap,"https://www.google.com/maps/place/Z+Grill+%26+Tap/@33.034517,-97.0672121,17z/data=!3m1!4b1!4m5!3m4!1s0x864c2da8fe4ba2fb:0xce15b4ab3d1bec18!8m2!3d33.0345125!4d-97.0650234?authuser=1",,2020/06/Sunset-Strip.jpg
Sneaky Pete&#039;s - Sunset Strip,"Rocking some hard 80's at Sneaky Pete's in Lewisville right on the lake, all night long - join us!",1,2021-01-23 21:00:33,publish,"Lewisville, TX",Sneaky Pete's,"https://www.google.com/maps/place/Sneaky+Pete's/@33.0837569,-97.0216202,17z/data=!3m1!4b1!4m5!3m4!1s0x864c3215afc269d7:0xf3c1c9e51de35348!8m2!3d33.0837524!4d-97.0194315",,2020/06/Sunset-Strip.jpg
Oakmont Country Club - Solo Acoustic,"Live Music Friday Night Out at Oakmont, enjoy some background music early on, then it gets a little crazier later in the night - great times, great people!
Awesome food (steak night), service, and fun people - come join us!",1,2021-01-22 18:00:50,publish,"Corinth, TX",Oakmont Country Club,"https://www.google.com/maps/place/Oakmont+Country+Club/@33.1512057,-97.090905,17z/data=!3m1!4b1!4m5!3m4!1s0x864c334dbd2dd387:0x85ae78bb3b829717!8m2!3d33.1512057!4d-97.0887163",,2016/11/OakmontCountyClub-Corinth-TX-new-color-logo.png
T&#039;s Bar and Grill - Sunset Strip,"Sunset Strip will be rocking in the new year with you and spreading some 80's themed love at T's in Lewisville!!!
Dust off the jean jackets, rat up that hair! Come ring in the new year with a heavy dose of fun 80's rock, a little heavier, right up your alley.
We're done with this ""sheltering"" thing, let's rock!!!",1,2020-12-31 20:30:41,publish,"Lewisville, TX",T's Bar and Grill,"https://www.google.com/maps/place/T's+Bar+and+Grill/@33.0249545,-96.9967136,17z/data=!3m1!4b1!4m5!3m4!1s0x864c2e65ac6c89ef:0x2fb7cf3748080dd7!8m2!3d33.0249545!4d-96.9945249?authuser=1",,2020/06/Sunset-Strip.jpg
Gas Monkey Bar and Grill - Sunset Strip - CANCELED,"Sorry Dallas, GMBG canceled shows through rest of year, you can see their announcement <a href=""https://scontent-dfw5-2.xx.fbcdn.net/v/t1.0-9/131022205_1852460858274147_4410432198702553676_o.jpg?_nc_cat=108&amp;ccb=2&amp;_nc_sid=730e14&amp;_nc_ohc=7p05yGPg_cEAX_9z56V&amp;_nc_ht=scontent-dfw5-2.xx&amp;oh=74b7ca95d035eec8b9f933ba37ef2508&amp;oe=5FFA6967"">here</a>:
Hey you Sunset Strippers... GMBG will be hosting us for a fun night out Saturday 12/15 just for the fun of it - let's rock hard!
Outdoor show, the bars in Dallas are now open",1,2020-12-19 20:30:36,publish,"Dallas, TX",Gas Monkey Bar and Grill,"https://www.google.com/maps/place/Gas+Monkey+Bar+N'+Grill/@32.8608329,-96.8982458,17z/data=!3m1!4b1!4m5!3m4!1s0x864e9d168290066f:0x81c2c26772056b41!8m2!3d32.8608284!4d-96.8960571?authuser=1",,2020/06/Sunset-Strip.jpg
Pour Shack - Sunset Strip,"First time jamming this venue!
We'll be bringing some hard driving rock to set the stage for our buds in the GNR Experience, DFW's best tribute to Guns 'N Roses. I've seen them, it's like deja vu.
Show starts around 8, FREE admission",1,2020-12-19 20:00:01,publish,"Keller, TX",The Pour Shack,"https://www.google.com/maps/place/The+Pour+Shack/@32.930197,-97.2563497,17z/data=!3m1!4b1!4m5!3m4!1s0x864dd709e992830f:0xd1102fbc840ad6d7!8m2!3d32.930197!4d-97.254161?authuser=1",,2020/12/Pour-Shack.jpg
